"k" "t" "SR"
0.1125 0.025 0.500000000577724
0.115 0.025 0.5000000005937
0.1175 0.025 0.500000000609964
0.12 0.025 0.500000000626525
0.1225 0.025 0.500000000643394
0.125 0.025 0.500000000660582
0.1275 0.025 0.500000000678099
0.13 0.025 0.500000000695955
0.1325 0.025 0.500000000714162
0.135 0.025 0.500000000732731
0.1375 0.025 0.500000000751674
0.14 0.025 0.500000000771002
0.1425 0.025 0.500000000790727
0.145 0.025 0.500000000810861
0.1475 0.025 0.500000000831416
0.15 0.025 0.500000000852406
0.1525 0.025 0.500000000873844
0.155 0.025 0.500000000895741
0.1575 0.025 0.500000000918114
0.16 0.025 0.500000000940974
0.1625 0.025 0.500000000964337
0.165 0.025 0.500000000988217
0.1675 0.025 0.50000000101263
0.17 0.025 0.500000001037591
0.1725 0.025 0.500000001063115
0.175 0.025 0.50000000108922
0.1775 0.025 0.500000001115921
0.18 0.025 0.500000001143237
0.1825 0.025 0.500000001171185
0.185 0.025 0.500000001199783
0.1875 0.025 0.500000001229051
0.19 0.025 0.500000001259007
0.1925 0.025 0.500000001289672
0.195 0.025 0.500000001321065
0.1975 0.025 0.500000001353209
0.2 0.025 0.500000001386125
0.2025 0.025 0.500000001419836
0.205 0.025 0.500000001454364
0.2075 0.025 0.500000001489734
0.21 0.025 0.500000001525971
0.2125 0.025 0.5000000015631
0.215 0.025 0.500000001601147
0.2175 0.025 0.50000000164014
0.22 0.025 0.500000001680106
0.2225 0.025 0.500000001721074
0.225 0.025 0.500000001763075
0.2275 0.025 0.50000000180614
0.23 0.025 0.500000001850299
0.2325 0.025 0.500000001895587
0.235 0.025 0.500000001942037
0.2375 0.025 0.500000001989685
0.24 0.025 0.500000002038567
0.2425 0.025 0.500000002088721
0.245 0.025 0.500000002140186
0.2475 0.025 0.500000002193002
0.25 0.025 0.500000002247211
0.2525 0.025 0.500000002302857
0.255 0.025 0.500000002359984
0.2575 0.025 0.500000002418639
0.26 0.025 0.500000002478869
0.2625 0.025 0.500000002540724
0.265 0.025 0.500000002604257
0.2675 0.025 0.50000000266952
0.27 0.025 0.500000002736568
0.2725 0.025 0.50000000280546
0.275 0.025 0.500000002876253
0.2775 0.025 0.500000002949011
0.28 0.025 0.500000003023797
0.2825 0.025 0.500000003100677
0.285 0.025 0.500000003179721
0.2875 0.025 0.500000003260999
0.29 0.025 0.500000003344585
0.2925 0.025 0.500000003430557
0.295 0.025 0.500000003518993
0.2975 0.025 0.500000003609978
0.3 0.025 0.500000003703597
0.3025 0.025 0.500000003799939
0.305 0.025 0.500000003899097
0.3075 0.025 0.500000004001169
0.31 0.025 0.500000004106253
0.3125 0.025 0.500000004214454
0.315 0.025 0.50000000432588
0.3175 0.025 0.500000004440645
0.32 0.025 0.500000004558864
0.3225 0.025 0.500000004680661
0.325 0.025 0.500000004806161
0.3275 0.025 0.500000004935497
0.33 0.025 0.500000005068806
0.3325 0.025 0.500000005206231
0.335 0.025 0.50000000534792
0.3375 0.025 0.500000005494029
0.34 0.025 0.500000005644719
0.3425 0.025 0.500000005800159
0.345 0.025 0.500000005960523
0.3475 0.025 0.500000006125994
0.35 0.025 0.500000006296762
0.3525 0.025 0.500000006473027
0.355 0.025 0.500000006654994
0.3575 0.025 0.500000006842881
0.36 0.025 0.500000007036913
0.3625 0.025 0.500000007237324
0.365 0.025 0.500000007444359
0.3675 0.025 0.500000007658277
0.37 0.025 0.500000007879343
0.3725 0.025 0.500000008107839
0.375 0.025 0.500000008344054
0.3775 0.025 0.500000008588296
0.38 0.025 0.500000008840882
0.3825 0.025 0.500000009102147
0.385 0.025 0.500000009372438
0.3875 0.025 0.500000009652122
0.39 0.025 0.500000009941578
0.3925 0.025 0.500000010241207
0.395 0.025 0.500000010551426
0.3975 0.025 0.500000010872674
0.4 0.025 0.500000011205407
0.4025 0.025 0.500000011550107
0.405 0.025 0.500000011907276
0.4075 0.025 0.50000001227744
0.41 0.025 0.500000012661153
0.4125 0.025 0.500000013058994
0.415 0.025 0.500000013471569
0.4175 0.025 0.500000013899517
0.42 0.025 0.500000014343505
0.4225 0.025 0.500000014804236
0.425 0.025 0.500000015282446
0.4275 0.025 0.50000001577891
0.43 0.025 0.500000016294439
0.4325 0.025 0.500000016829889
0.435 0.025 0.500000017386156
0.4375 0.025 0.500000017964185
0.44 0.025 0.500000018564967
0.4425 0.025 0.500000019189548
0.445 0.025 0.500000019839024
0.4475 0.025 0.500000020514552
0.45 0.025 0.50000002121735
0.4525 0.025 0.500000021948699
0.455 0.025 0.500000022709949
0.4575 0.025 0.500000023502523
0.46 0.025 0.500000024327922
0.4625 0.025 0.500000025187726
0.465 0.025 0.500000026083603
0.4675 0.025 0.500000027017313
0.47 0.025 0.500000027990712
0.4725 0.025 0.500000029005762
0.475 0.025 0.500000030064532
0.4775 0.025 0.500000031169209
0.48 0.025 0.500000032322105
0.4825 0.025 0.50000003352566
0.485 0.025 0.500000034782459
0.4875 0.025 0.500000036095233
0.49 0.025 0.500000037466872
0.4925 0.025 0.500000038900435
0.495 0.025 0.500000040399162
0.4975 0.025 0.500000041966482
0.5 0.025 0.50000004360603
0.0025 0.03 0.500000000013436
0.005 0.03 0.500000000026754
0.0075 0.03 0.500000000039977
0.01 0.03 0.500000000053123
0.0125 0.03 0.500000000066214
0.015 0.03 0.500000000079271
0.0175 0.03 0.500000000092311
0.02 0.03 0.500000000105357
0.0225 0.03 0.500000000118425
0.025 0.03 0.500000000131536
0.0275 0.03 0.500000000144707
0.03 0.03 0.500000000157959
0.0325 0.03 0.500000000171309
0.035 0.03 0.500000000184776
0.0375 0.03 0.500000000198377
0.04 0.03 0.500000000212132
0.0425 0.03 0.500000000226059
0.045 0.03 0.500000000240175
0.0475 0.03 0.500000000254499
0.05 0.03 0.500000000269049
0.0525 0.03 0.500000000283845
0.055 0.03 0.500000000298904
0.0575 0.03 0.500000000314245
0.06 0.03 0.500000000329887
0.0625 0.03 0.500000000345849
0.065 0.03 0.500000000362151
0.0675 0.03 0.500000000378811
0.07 0.03 0.500000000395851
0.0725 0.03 0.50000000041329
0.075 0.03 0.500000000431149
0.0775 0.03 0.500000000449449
0.08 0.03 0.500000000468211
0.0825 0.03 0.500000000487458
0.085 0.03 0.500000000507212
0.0875 0.03 0.500000000527495
0.09 0.03 0.500000000548332
0.0925 0.03 0.500000000569746
0.095 0.03 0.500000000591763
0.0975 0.03 0.500000000614407
0.1 0.03 0.500000000637706
0.1025 0.03 0.500000000661686
0.105 0.03 0.500000000686375
0.1075 0.03 0.500000000711802
0.11 0.03 0.500000000737996
0.1125 0.03 0.500000000764989
0.115 0.03 0.500000000792811
0.1175 0.03 0.500000000821496
0.12 0.03 0.500000000851077
0.1225 0.03 0.500000000881589
0.125 0.03 0.500000000913069
0.1275 0.03 0.500000000945554
0.13 0.03 0.500000000979083
0.1325 0.03 0.500000001013697
0.135 0.03 0.500000001049438
0.1375 0.03 0.500000001086348
0.14 0.03 0.500000001124474
0.1425 0.03 0.500000001163861
0.145 0.03 0.500000001204559
0.1475 0.03 0.500000001246619
0.15 0.03 0.500000001290093
0.1525 0.03 0.500000001335035
0.155 0.03 0.500000001381503
0.1575 0.03 0.500000001429556
0.16 0.03 0.500000001479256
0.1625 0.03 0.500000001530666
0.165 0.03 0.500000001583854
0.1675 0.03 0.500000001638889
0.17 0.03 0.500000001695844
0.1725 0.03 0.500000001754795
0.175 0.03 0.50000000181582
0.1775 0.03 0.500000001879002
0.18 0.03 0.500000001944425
0.1825 0.03 0.500000002012181
0.185 0.03 0.500000002082361
0.1875 0.03 0.500000002155063
0.19 0.03 0.500000002230389
0.1925 0.03 0.500000002308445
0.195 0.03 0.500000002389342
0.1975 0.03 0.500000002473195
0.2 0.03 0.500000002560125
0.2025 0.03 0.500000002650259
0.205 0.03 0.500000002743728
0.2075 0.03 0.500000002840671
0.21 0.03 0.500000002941231
0.2125 0.03 0.50000000304556
0.215 0.03 0.500000003153816
0.2175 0.03 0.500000003266163
0.22 0.03 0.500000003382774
0.2225 0.03 0.500000003503831
0.225 0.03 0.500000003629522
0.2275 0.03 0.500000003760045
0.23 0.03 0.50000000389561
0.2325 0.03 0.500000004036431
0.235 0.03 0.500000004182739
0.2375 0.03 0.500000004334771
0.24 0.03 0.500000004492778
0.2425 0.03 0.500000004657022
0.245 0.03 0.500000004827779
0.2475 0.03 0.500000005005337
0.25 0.03 0.500000005189999
0.2525 0.03 0.500000005382084
0.255 0.03 0.500000005581924
0.2575 0.03 0.50000000578987
0.26 0.03 0.500000006006289
0.2625 0.03 0.500000006231568
0.265 0.03 0.500000006466114
0.2675 0.03 0.500000006710351
0.27 0.03 0.50000000696473
0.2725 0.03 0.50000000722972
0.275 0.03 0.500000007505818
0.2775 0.03 0.500000007793544
0.28 0.03 0.500000008093448
0.2825 0.03 0.500000008406106
0.285 0.03 0.500000008732125
0.2875 0.03 0.500000009072146
0.29 0.03 0.500000009426841
0.2925 0.03 0.50000000979692
0.295 0.03 0.500000010183132
0.2975 0.03 0.500000010586262
0.3 0.03 0.500000011007143
0.3025 0.03 0.500000011446649
0.305 0.03 0.500000011905705
0.3075 0.03 0.500000012385285
0.31 0.03 0.500000012886417
0.3125 0.03 0.500000013410188
0.315 0.03 0.500000013957742
0.3175 0.03 0.500000014530291
0.32 0.03 0.500000015129113
0.3225 0.03 0.500000015755561
0.325 0.03 0.500000016411062
0.3275 0.03 0.500000017097128
0.33 0.03 0.500000017815354
0.3325 0.03 0.500000018567433
0.335 0.03 0.500000019355152
0.3375 0.03 0.500000020180404
0.34 0.03 0.500000021045194
0.3425 0.03 0.500000021951646
0.345 0.03 0.500000022902009
0.3475 0.03 0.500000023898667
0.35 0.03 0.500000024944148
0.3525 0.03 0.500000026041133
0.355 0.03 0.500000027192465
0.3575 0.03 0.50000002840116
0.36 0.03 0.500000029670422
0.3625 0.03 0.500000031003651
0.365 0.03 0.500000032404459
0.3675 0.03 0.500000033876683
0.37 0.03 0.500000035424402
0.3725 0.03 0.500000037051951
0.375 0.03 0.500000038763942
0.3775 0.03 0.500000040565281
0.38 0.03 0.500000042461189
0.3825 0.03 0.500000044457223
0.385 0.03 0.500000046559303
0.3875 0.03 0.500000048773734
0.39 0.03 0.500000051107235
0.3925 0.03 0.50000005356697
0.395 0.03 0.500000056160577
0.3975 0.03 0.500000058896205
0.4 0.03 0.50000006178255
0.4025 0.03 0.500000064828897
0.405 0.03 0.500000068045158
0.4075 0.03 0.500000071441925
0.41 0.03 0.500000075030516
0.4125 0.03 0.500000078823031
0.415 0.03 0.500000082832413
0.4175 0.03 0.500000087072505
0.42 0.03 0.500000091558127
0.4225 0.03 0.500000096305142
0.425 0.03 0.500000101330544
0.4275 0.03 0.50000010665254
0.43 0.03 0.500000112290645
0.4325 0.03 0.500000118265786
0.435 0.03 0.50000012460041
0.4375 0.03 0.500000131318606
0.44 0.03 0.500000138446234
0.4425 0.03 0.500000146011065
0.445 0.03 0.500000154042936
0.4475 0.03 0.500000162573915
0.45 0.03 0.500000171638481
0.4525 0.03 0.500000181273719
0.455 0.03 0.500000191519534
0.4575 0.03 0.500000202418885
0.46 0.03 0.500000214018029
0.4625 0.03 0.500000226366802
0.465 0.03 0.500000239518912
0.4675 0.03 0.500000253532265
0.47 0.03 0.500000268469317
0.4725 0.03 0.500000284397454
0.475 0.03 0.500000301389419
0.4775 0.03 0.500000319523756
0.48 0.03 0.500000338885317
0.4825 0.03 0.500000359565794
0.485 0.03 0.500000381664315
0.4875 0.03 0.500000405288083
0.49 0.03 0.50000043055308
0.4925 0.03 0.500000457584833
0.495 0.03 0.500000486519245
0.4975 0.03 0.500000517503507
0.5 0.03 0.500000550697098
0.0025 0.035 0.500000000013574
0.005 0.035 0.500000000027106
0.0075 0.035 0.500000000040627
0.01 0.035 0.500000000054166
0.0125 0.035 0.500000000067752
0.015 0.035 0.500000000081414
0.0175 0.035 0.500000000095179
0.02 0.035 0.500000000109078
0.0225 0.035 0.500000000123138
0.025 0.035 0.500000000137388
0.0275 0.035 0.500000000151856
0.03 0.035 0.500000000166573
0.0325 0.035 0.500000000181565
0.035 0.035 0.500000000196864
0.0375 0.035 0.500000000212499
0.04 0.035 0.500000000228499
0.0425 0.035 0.500000000244896
0.045 0.035 0.50000000026172
0.0475 0.035 0.500000000279004
0.05 0.035 0.50000000029678
0.0525 0.035 0.50000000031508
0.055 0.035 0.50000000033394
0.0575 0.035 0.500000000353394
0.06 0.035 0.500000000373478
0.0625 0.035 0.500000000394229
0.065 0.035 0.500000000415685
0.0675 0.035 0.500000000437885
0.07 0.035 0.500000000460871
0.0725 0.035 0.500000000484685
0.075 0.035 0.500000000509369
0.0775 0.035 0.50000000053497
0.08 0.035 0.500000000561534
0.0825 0.035 0.50000000058911
0.085 0.035 0.500000000617749
0.0875 0.035 0.500000000647504
0.09 0.035 0.50000000067843
0.0925 0.035 0.500000000710584
0.095 0.035 0.500000000744025
0.0975 0.035 0.500000000778817
0.1 0.035 0.500000000815025
0.1025 0.035 0.500000000852716
0.105 0.035 0.500000000891962
0.1075 0.035 0.500000000932837
0.11 0.035 0.500000000975419
0.1125 0.035 0.50000000101979
0.115 0.035 0.500000001066034
0.1175 0.035 0.500000001114242
0.12 0.035 0.500000001164507
0.1225 0.035 0.500000001216927
0.125 0.035 0.500000001271605
0.1275 0.035 0.50000000132865
0.13 0.035 0.500000001388174
0.1325 0.035 0.500000001450298
0.135 0.035 0.500000001515145
0.1375 0.035 0.500000001582847
0.14 0.035 0.500000001653543
0.1425 0.035 0.500000001727377
0.145 0.035 0.500000001804502
0.1475 0.035 0.500000001885078
0.15 0.035 0.500000001969274
0.1525 0.035 0.500000002057267
0.155 0.035 0.500000002149244
0.1575 0.035 0.500000002245401
0.16 0.035 0.500000002345945
0.1625 0.035 0.500000002451095
0.165 0.035 0.50000000256108
0.1675 0.035 0.500000002676141
0.17 0.035 0.500000002796534
0.1725 0.035 0.500000002922527
0.175 0.035 0.500000003054404
0.1775 0.035 0.500000003192463
0.18 0.035 0.50000000333702
0.1825 0.035 0.500000003488408
0.185 0.035 0.500000003646977
0.1875 0.035 0.500000003813098
0.19 0.035 0.500000003987162
0.1925 0.035 0.500000004169583
0.195 0.035 0.500000004360797
0.1975 0.035 0.500000004561266
0.2 0.035 0.500000004771478
0.2025 0.035 0.500000004991948
0.205 0.035 0.50000000522322
0.2075 0.035 0.500000005465874
0.21 0.035 0.500000005720517
0.2125 0.035 0.500000005987796
0.215 0.035 0.500000006268396
0.2175 0.035 0.500000006563038
0.22 0.035 0.500000006872491
0.2225 0.035 0.500000007197566
0.225 0.035 0.500000007539123
0.2275 0.035 0.500000007898075
0.23 0.035 0.500000008275389
0.2325 0.035 0.50000000867209
0.235 0.035 0.500000009089267
0.2375 0.035 0.500000009528073
0.24 0.035 0.500000009989734
0.2425 0.035 0.50000001047555
0.245 0.035 0.500000010986903
0.2475 0.035 0.500000011525261
0.25 0.035 0.500000012092181
0.2525 0.035 0.500000012689322
0.255 0.035 0.500000013318446
0.2575 0.035 0.500000013981425
0.26 0.035 0.500000014680253
0.2625 0.035 0.500000015417051
0.265 0.035 0.500000016194076
0.2675 0.035 0.500000017013733
0.27 0.035 0.500000017878581
0.2725 0.035 0.500000018791349
0.275 0.035 0.500000019754941
0.2775 0.035 0.500000020772459
0.28 0.035 0.500000021847205
0.2825 0.035 0.500000022982705
0.285 0.035 0.500000024182721
0.2875 0.035 0.500000025451266
0.29 0.035 0.500000026792628
0.2925 0.035 0.500000028211386
0.295 0.035 0.50000002971243
0.2975 0.035 0.50000003130099
0.3 0.035 0.500000032982655
0.3025 0.035 0.500000034763405
0.305 0.035 0.500000036649634
0.3075 0.035 0.50000003864819
0.31 0.035 0.500000040766399
0.3125 0.035 0.500000043012111
0.315 0.035 0.500000045393734
0.3175 0.035 0.500000047920281
0.32 0.035 0.500000050601412
0.3225 0.035 0.500000053447488
0.325 0.035 0.500000056469627
0.3275 0.035 0.500000059679758
0.33 0.035 0.500000063090691
0.3325 0.035 0.500000066716183
0.335 0.035 0.500000070571015
0.3375 0.035 0.500000074671074
0.34 0.035 0.500000079033443
0.3425 0.035 0.500000083676494
0.345 0.035 0.50000008862
0.3475 0.035 0.500000093885242
0.35 0.035 0.500000099495138
0.3525 0.035 0.500000105474377
0.355 0.035 0.500000111849563
0.3575 0.035 0.500000118649382
0.36 0.035 0.50000012590477
0.3625 0.035 0.500000133649103
0.365 0.035 0.500000141918411
0.3675 0.035 0.500000150751594
0.37 0.035 0.500000160190676
0.3725 0.035 0.500000170281067
0.375 0.035 0.500000181071861
0.3775 0.035 0.500000192616155
0.38 0.035 0.500000204971392
0.3825 0.035 0.500000218199754
0.385 0.035 0.500000232368567
0.3875 0.035 0.500000247550767
0.39 0.035 0.500000263825391
0.3925 0.035 0.500000281278126
0.395 0.035 0.500000300001906
0.3975 0.035 0.500000320097564
0.4 0.035 0.500000341674549
0.4025 0.035 0.500000364851709
0.405 0.035 0.500000389758149
0.4075 0.035 0.500000416534173
0.41 0.035 0.500000445332316
0.4125 0.035 0.500000476318474
0.415 0.035 0.500000509673148
0.4175 0.035 0.5000005455928
0.42 0.035 0.50000058429135
0.4225 0.035 0.500000626001818
0.425 0.035 0.500000670978118
0.4275 0.035 0.500000719497034
0.43 0.035 0.500000771860392
0.4325 0.035 0.50000082839744
0.435 0.035 0.500000889467461
0.4375 0.035 0.500000955462647
0.44 0.035 0.500001026811248
0.4425 0.035 0.50000110398104
0.445 0.035 0.50000118748312
0.4475 0.035 0.500001277876085
0.45 0.035 0.500001375770605
0.4525 0.035 0.500001481834456
0.455 0.035 0.500001596798027
0.4575 0.035 0.50000172146037
0.46 0.035 0.500001856695821
0.4625 0.035 0.500002003461262
0.465 0.035 0.500002162804067
0.4675 0.035 0.500002335870796
0.47 0.035 0.500002523916695
0.4725 0.035 0.500002728316075
0.475 0.035 0.500002950573638
0.4775 0.035 0.500003192336802
0.48 0.035 0.500003455409128
0.4825 0.035 0.500003741764894
0.485 0.035 0.500004053564907
0.4875 0.035 0.500004393173597
0.49 0.035 0.500004763177497
0.4925 0.035 0.500005166405116
0.495 0.035 0.500005605948297
0.4975 0.035 0.500006085185051
0.5 0.035 0.500006607803913
0.0025 0.04 0.500000000013676
0.005 0.04 0.500000000027389
0.0075 0.04 0.500000000041179
0.01 0.04 0.500000000055086
0.0125 0.04 0.500000000069151
0.015 0.04 0.500000000083414
0.0175 0.04 0.500000000097915
0.02 0.04 0.500000000112695
0.0225 0.04 0.500000000127795
0.025 0.04 0.500000000143259
0.0275 0.04 0.500000000159127
0.03 0.04 0.500000000175444
0.0325 0.04 0.500000000192255
0.035 0.04 0.500000000209604
0.0375 0.04 0.50000000022754
0.04 0.04 0.500000000246108
0.0425 0.04 0.500000000265361
0.045 0.04 0.500000000285349
0.0475 0.04 0.500000000306125
0.05 0.04 0.500000000327745
0.0525 0.04 0.500000000350265
0.055 0.04 0.500000000373746
0.0575 0.04 0.50000000039825
0.06 0.04 0.500000000423841
0.0625 0.04 0.500000000450587
0.065 0.04 0.500000000478559
0.0675 0.04 0.500000000507832
0.07 0.04 0.500000000538483
0.0725 0.04 0.500000000570594
0.075 0.04 0.50000000060425
0.0775 0.04 0.500000000639542
0.08 0.04 0.500000000676563
0.0825 0.04 0.500000000715415
0.085 0.04 0.500000000756201
0.0875 0.04 0.500000000799032
0.09 0.04 0.500000000844024
0.0925 0.04 0.500000000891302
0.095 0.04 0.500000000940993
0.0975 0.04 0.500000000993236
0.1 0.04 0.500000001048175
0.1025 0.04 0.500000001105962
0.105 0.04 0.50000000116676
0.1075 0.04 0.500000001230739
0.11 0.04 0.500000001298081
0.1125 0.04 0.500000001368976
0.115 0.04 0.500000001443627
0.1175 0.04 0.500000001522248
0.12 0.04 0.500000001605068
0.1225 0.04 0.500000001692327
0.125 0.04 0.50000000178428
0.1275 0.04 0.500000001881198
0.13 0.04 0.500000001983369
0.1325 0.04 0.500000002091096
0.135 0.04 0.500000002204704
0.1375 0.04 0.500000002324535
0.14 0.04 0.500000002450954
0.1425 0.04 0.500000002584348
0.145 0.04 0.500000002725128
0.1475 0.04 0.500000002873732
0.15 0.04 0.500000003030624
0.1525 0.04 0.500000003196297
0.155 0.04 0.500000003371278
0.1575 0.04 0.500000003556125
0.16 0.04 0.500000003751432
0.1625 0.04 0.500000003957834
0.165 0.04 0.500000004176003
0.1675 0.04 0.500000004406657
0.17 0.04 0.500000004650561
0.1725 0.04 0.50000000490853
0.175 0.04 0.500000005181432
0.1775 0.04 0.500000005470193
0.18 0.04 0.500000005775799
0.1825 0.04 0.500000006099305
0.185 0.04 0.500000006441833
0.1875 0.04 0.500000006804583
0.19 0.04 0.500000007188836
0.1925 0.04 0.500000007595959
0.195 0.04 0.500000008027413
0.1975 0.04 0.500000008484759
0.2 0.04 0.500000008969665
0.2025 0.04 0.500000009483916
0.205 0.04 0.500000010029419
0.2075 0.04 0.500000010608215
0.21 0.04 0.50000001122249
0.2125 0.04 0.50000001187458
0.215 0.04 0.500000012566991
0.2175 0.04 0.500000013302404
0.22 0.04 0.500000014083693
0.2225 0.04 0.500000014913938
0.225 0.04 0.500000015796442
0.2275 0.04 0.500000016734747
0.23 0.04 0.500000017732653
0.2325 0.04 0.500000018794237
0.235 0.04 0.500000019923878
0.2375 0.04 0.500000021126277
0.24 0.04 0.500000022406486
0.2425 0.04 0.500000023769931
0.245 0.04 0.500000025222449
0.2475 0.04 0.500000026770312
0.25 0.04 0.500000028420272
0.2525 0.04 0.50000003017959
0.255 0.04 0.500000032056087
0.2575 0.04 0.500000034058182
0.26 0.04 0.500000036194945
0.2625 0.04 0.50000003847615
0.265 0.04 0.500000040912334
0.2675 0.04 0.500000043514861
0.27 0.04 0.500000046295988
0.2725 0.04 0.500000049268945
0.275 0.04 0.500000052448015
0.2775 0.04 0.500000055848622
0.28 0.04 0.500000059487433
0.2825 0.04 0.500000063382459
0.285 0.04 0.500000067553175
0.2875 0.04 0.500000072020649
0.29 0.04 0.500000076807675
0.2925 0.04 0.500000081938927
0.295 0.04 0.500000087441127
