"kD" "kA" "SR"
0.0725 0.39 0.563010862938859
0.075 0.39 0.565604007480533
0.0775 0.39 0.568128151181249
0.08 0.39 0.570592981325563
0.0825 0.39 0.573005487534993
0.085 0.39 0.575370617967513
0.0875 0.39 0.577691740666352
0.09 0.39 0.579970971024889
0.0925 0.39 0.582209406613751
0.095 0.39 0.584407297700845
0.0975 0.39 0.586564173369969
0.1 0.39 0.588678937667667
0.1025 0.39 0.590749946668019
0.105 0.39 0.592775075067386
0.1075 0.39 0.594751779440605
0.11 0.39 0.596677164262613
0.1125 0.39 0.598548055946924
0.115 0.39 0.60036108923117
0.1175 0.39 0.602112809032057
0.12 0.39 0.603799789217454
0.1225 0.39 0.605418767494017
0.125 0.39 0.606966792800013
0.1275 0.39 0.608441378419483
0.13 0.39 0.609840650905516
0.1325 0.39 0.61116348242806
0.135 0.39 0.612409593061544
0.1375 0.39 0.613579610438408
0.14 0.39 0.614675077440907
0.1425 0.39 0.61569840398487
0.145 0.39 0.616652765660977
0.1475 0.39 0.617541958760234
0.15 0.39 0.618370226594576
0.1525 0.39 0.619142074887298
0.155 0.39 0.619862093845591
0.1575 0.39 0.620534801603526
0.16 0.39 0.621164518937709
0.1625 0.39 0.621755279711491
0.165 0.39 0.622310776526182
0.1675 0.39 0.62283433732654
0.17 0.39 0.623328926541623
0.1725 0.39 0.623797163653319
0.175 0.39 0.62424135252611
0.1775 0.39 0.624663515960403
0.18 0.39 0.625065431338696
0.1825 0.39 0.625448664614131
0.185 0.39 0.625814601062489
0.1875 0.39 0.626164472106435
0.19 0.39 0.626499378124724
0.1925 0.39 0.62682030752196
0.195 0.39 0.627128152515174
0.1975 0.39 0.627423722150578
0.2 0.39 0.627707753045987
0.2025 0.39 0.62798091829795
0.205 0.39 0.628243834921814
0.2075 0.39 0.628497070122296
0.21 0.39 0.628741146629094
0.2125 0.39 0.62897654727964
0.215 0.39 0.62920371898933
0.2175 0.39 0.629423076217367
0.22 0.39 0.629635004012076
0.2225 0.39 0.62983986070135
0.225 0.39 0.630037980280447
0.2275 0.39 0.630229674539239
0.23 0.39 0.630415234963449
0.2325 0.39 0.630594934438594
0.235 0.39 0.630769028780846
0.2375 0.39 0.6309377581154
0.24 0.39 0.631101348120082
0.2425 0.39 0.631260011149482
0.245 0.39 0.631413947252949
0.2475 0.39 0.631563345098048
0.25 0.39 0.631708382809698
0.2525 0.39 0.631849228733902
0.255 0.39 0.631986042133973
0.2575 0.39 0.632118973826198
0.26 0.39 0.632248166761094
0.2625 0.39 0.63237375655568
0.265 0.39 0.632495871981622
0.2675 0.39 0.632614635413512
0.27 0.39 0.632730163241125
0.2725 0.39 0.632842566249038
0.275 0.39 0.63295194996666
0.2775 0.39 0.633058414991387
0.28 0.39 0.633162057287312
0.2825 0.39 0.633262968461677
0.285 0.39 0.633361236021021
0.2875 0.39 0.633456943608791
0.29 0.39 0.633550171225996
0.2925 0.39 0.633640995436343
0.295 0.39 0.633729489557148
0.2975 0.39 0.63381572383718
0.3 0.39 0.633899765622515
0.3025 0.39 0.633981679511341
0.305 0.39 0.634061527498601
0.3075 0.39 0.634139369111262
0.31 0.39 0.634215261534922
0.3125 0.39 0.634289259732434
0.315 0.39 0.63436141655512
0.3175 0.39 0.634431782847144
0.32 0.39 0.634500407543536
0.3225 0.39 0.634567337762331
0.325 0.39 0.634632618891228
0.3275 0.39 0.634696294669184
0.33 0.39 0.634758407263263
0.3325 0.39 0.634818997341092
0.335 0.39 0.634878104139213
0.3375 0.39 0.634935765527608
0.34 0.39 0.63499201807065
0.3425 0.39 0.635046897084718
0.345 0.39 0.635100436692693
0.3475 0.39 0.63515266987554
0.35 0.39 0.635203628521143
0.3525 0.39 0.635253343470594
0.355 0.39 0.635301844562069
0.3575 0.39 0.635349160672461
0.36 0.39 0.635395319756886
0.3625 0.39 0.635440348886208
0.365 0.39 0.635484274282694
0.3675 0.39 0.635527121353903
0.37 0.39 0.635568914724932
0.3725 0.39 0.635609678269088
0.375 0.39 0.6356494351371
0.3775 0.39 0.635688207784939
0.38 0.39 0.635726018000331
0.3825 0.39 0.635762886928035
0.385 0.39 0.635798835093949
0.3875 0.39 0.635833882428124
0.39 0.39 0.635868048286718
0.3925 0.39 0.635901351472977
0.395 0.39 0.635933810257272
0.3975 0.39 0.635965442396258
0.4 0.39 0.635996265151186
0.4025 0.39 0.636026295305421
0.405 0.39 0.636055549181213
0.4075 0.39 0.636084042655744
0.41 0.39 0.636111791176493
0.4125 0.39 0.636138809775965
0.415 0.39 0.636165113085794
0.4175 0.39 0.636190715350274
0.42 0.39 0.636215630439326
0.4225 0.39 0.636239871860943
0.425 0.39 0.636263452773125
0.4275 0.39 0.636286385995349
0.43 0.39 0.636308684019562
0.4325 0.39 0.636330359020763
0.435 0.39 0.636351422867149
0.4375 0.39 0.636371887129886
0.44 0.39 0.636391763092485
0.4425 0.39 0.636411061759828
0.445 0.39 0.636429793866853
0.4475 0.39 0.636447969886899
0.45 0.39 0.636465600039753
0.4525 0.39 0.636482694299385
0.455 0.39 0.636499262401399
0.4575 0.39 0.636515313850219
0.46 0.39 0.636530857926
0.4625 0.39 0.636545903691297
0.465 0.39 0.63656045999749
0.4675 0.39 0.636574535490981
0.47 0.39 0.636588138619171
0.4725 0.39 0.636601277636224
0.475 0.39 0.636613960608629
0.4775 0.39 0.636626195420572
0.48 0.39 0.636637989779117
0.4825 0.39 0.636649351219212
0.485 0.39 0.636660287108522
0.4875 0.39 0.636670804652098
0.49 0.39 0.636680910896891
0.4925 0.39 0.636690612736111
0.495 0.39 0.636699916913443
0.4975 0.39 0.636708830027119
0.5 0.39 0.636717358533865
0.0025 0.3925 0.50000001331244
0.005 0.3925 0.500000036444231
0.0075 0.3925 0.500000091695891
0.01 0.3925 0.500000231956189
0.0125 0.3925 0.500000586502225
0.015 0.3925 0.50000147133488
0.0175 0.3925 0.500003654650098
0.02 0.3925 0.500008993159284
0.0225 0.3925 0.500021949413051
0.025 0.3925 0.500053180276122
0.0275 0.3925 0.500127891340679
0.03 0.3925 0.500304646472293
0.0325 0.3925 0.500714629970215
0.035 0.3925 0.501629799658722
0.0375 0.3925 0.503528207096905
0.04 0.3925 0.506990934084287
0.0425 0.3925 0.512208757051
0.045 0.3925 0.518534019299896
0.0475 0.3925 0.524949054454427
0.05 0.3925 0.530810271089073
0.0525 0.3925 0.535952303480718
0.055 0.3925 0.540450060171777
0.0575 0.3925 0.54443862661816
0.06 0.3925 0.548041906211786
0.0625 0.3925 0.551356171947705
0.065 0.3925 0.554452013497803
0.0675 0.3925 0.557380224231242
0.07 0.3925 0.560177259193895
0.0725 0.3925 0.562869382951318
0.075 0.3925 0.565475616969975
0.0775 0.3925 0.568009785129556
0.08 0.3925 0.5704819259359
0.0825 0.3925 0.572899270663421
0.085 0.3925 0.575266925694687
0.0875 0.3925 0.577588352746713
0.09 0.3925 0.579865710182968
0.0925 0.3925 0.582100098324412
0.095 0.3925 0.584291738333555
0.0975 0.3925 0.5864401055217
0.1 0.3925 0.588544032246823
0.1025 0.3925 0.590601791881401
0.105 0.3925 0.592611172931827
0.1075 0.3925 0.594569550791091
0.11 0.3925 0.596473963434824
0.1125 0.3925 0.598321196327309
0.115 0.3925 0.60010788063006
0.1175 0.3925 0.601830607280264
0.12 0.3925 0.603486057468423
0.1225 0.3925 0.605071147433173
0.125 0.3925 0.606583182402298
0.1275 0.3925 0.608020011242955
0.13 0.3925 0.609380170461841
0.1325 0.3925 0.610663004303746
0.135 0.3925 0.611868747545296
0.1375 0.3925 0.612998559683829
0.14 0.3925 0.614054503659622
0.1425 0.3925 0.615039468509508
0.145 0.3925 0.615957042344231
0.1475 0.3925 0.616811348348816
0.15 0.3925 0.617606860772416
0.1525 0.3925 0.618348219235326
0.155 0.3925 0.61904005801713
0.1575 0.3925 0.619686862924737
0.16 0.3925 0.620292862985747
0.1625 0.3925 0.620861958796357
0.165 0.3925 0.621397684864634
0.1675 0.3925 0.621903200287579
0.17 0.3925 0.62238130068679
0.1725 0.3925 0.622834444261039
0.175 0.3925 0.623264785674639
0.1775 0.3925 0.623674212842421
0.18 0.3925 0.62406438312711
0.1825 0.3925 0.624436756784776
0.185 0.3925 0.624792626551054
0.1875 0.3925 0.625133143020387
0.19 0.3925 0.625459335958016
0.1925 0.3925 0.625772131954123
0.195 0.3925 0.626072368943087
0.1975 0.3925 0.626360808123801
0.2 0.3925 0.626638143773156
0.2025 0.3925 0.626905011375131
0.205 0.3925 0.627161994412157
0.2075 0.3925 0.627409630094464
0.21 0.3925 0.627648414242329
0.2125 0.3925 0.627878805486648
0.215 0.3925 0.628101228914692
0.2175 0.3925 0.62831607925844
0.22 0.3925 0.628523723700919
0.2225 0.3925 0.628724504359618
0.225 0.3925 0.628918740493987
0.2275 0.3925 0.629106730474991
0.23 0.3925 0.629288753547919
0.2325 0.3925 0.629465071414457
0.235 0.3925 0.62963592965597
0.2375 0.3925 0.629801559016703
0.24 0.3925 0.62996217656304
0.2425 0.3925 0.630117986732729
0.245 0.3925 0.630269182286252
0.2475 0.3925 0.630415945170927
0.25 0.3925 0.630558447307078
0.2525 0.3925 0.630696851304425
0.255 0.3925 0.630831311115952
0.2575 0.3925 0.630961972635588
0.26 0.3925 0.631088974245369
0.2625 0.3925 0.631212447317073
0.265 0.3925 0.63133251667276
0.2675 0.3925 0.631449301008183
0.27 0.3925 0.631562913282583
0.2725 0.3925 0.631673461078004
0.275 0.3925 0.631781046930941
0.2775 0.3925 0.631885768638827
0.28 0.3925 0.631987719543624
0.2825 0.3925 0.632086988794521
0.285 0.3925 0.632183661591574
0.2875 0.3925 0.632277819411911
0.29 0.3925 0.632369540219996
0.2925 0.3925 0.632458898663252
0.295 0.3925 0.632545966254296
0.2975 0.3925 0.632630811540821
0.3 0.3925 0.632713500264163
0.3025 0.3925 0.632794095507416
0.305 0.3925 0.63287265783393
0.3075 0.3925 0.632949245416928
0.31 0.3925 0.633023914160913
0.3125 0.3925 0.633096717815493
0.315 0.3925 0.63316770808218
0.3175 0.3925 0.633236934714676
0.32 0.3925 0.633304445613125
0.3225 0.3925 0.633370286912756
0.325 0.3925 0.63343450306732
0.3275 0.3925 0.633497136927677
0.33 0.3925 0.633558229815871
0.3325 0.3925 0.633617821595008
0.335 0.3925 0.633675950735205
0.3375 0.3925 0.633732654375888
0.34 0.3925 0.633787968384666
0.3425 0.3925 0.633841927413014
0.345 0.3925 0.633894564948968
0.3475 0.3925 0.633945913367018
0.35 0.3925 0.63399600397538
0.3525 0.3925 0.634044867060814
0.355 0.3925 0.63409253193113
0.3575 0.3925 0.634139026955534
0.36 0.3925 0.634184379602934
0.3625 0.3925 0.634228616478337
0.365 0.3925 0.634271763357448
0.3675 0.3925 0.634313845219569
0.37 0.3925 0.634354886278908
0.3725 0.3925 0.634394910014387
0.375 0.3925 0.634433939198019
0.3775 0.3925 0.634471995921968
0.38 0.3925 0.634509101624321
0.3825 0.3925 0.634545277113688
0.385 0.3925 0.63458054259266
0.3875 0.3925 0.634614917680213
0.39 0.3925 0.634648421433087
0.3925 0.3925 0.634681072366224
0.395 0.3925 0.634712888472295
0.3975 0.3925 0.634743887240368
0.4 0.3925 0.634774085673768
0.4025 0.3925 0.634803500307164
0.405 0.3925 0.634832147222918
0.4075 0.3925 0.634860042066756
0.41 0.3925 0.634887200062757
0.4125 0.3925 0.634913636027738
0.415 0.3925 0.634939364385025
0.4175 0.3925 0.634964399177667
0.42 0.3925 0.634988754081109
0.4225 0.3925 0.63501244241535
0.425 0.3925 0.635035477156619
0.4275 0.3925 0.635057870948571
0.43 0.3925 0.635079636113057
0.4325 0.3925 0.635100784660462
0.435 0.3925 0.63512132829964
0.4375 0.3925 0.635141278447461
0.44 0.3925 0.635160646238005
0.4425 0.3925 0.635179442531391
0.445 0.3925 0.635197677922275
0.4475 0.3925 0.63521536274803
0.45 0.3925 0.635232507096624
0.4525 0.3925 0.6352491208142
0.455 0.3925 0.635265213512377
0.4575 0.3925 0.63528079457529
0.46 0.3925 0.635295873166366
0.4625 0.3925 0.63531045823486
0.465 0.3925 0.635324558522161
0.4675 0.3925 0.635338182567861
0.47 0.3925 0.635351338715622
0.4725 0.3925 0.63536403511883
0.475 0.3925 0.635376279746053
0.4775 0.3925 0.635388080386311
0.48 0.3925 0.635399444654159
0.4825 0.3925 0.635410379994607
0.485 0.3925 0.635420893687856
0.4875 0.3925 0.635430992853891
0.49 0.3925 0.635440684456907
0.4925 0.3925 0.635449975309594
0.495 0.3925 0.635458872077276
0.4975 0.3925 0.635467381281915
0.5 0.3925 0.635475509305982
0.0025 0.395 0.500000013414351
0.005 0.395 0.500000036630018
0.0075 0.395 0.500000091712206
0.01 0.395 0.500000230574367
0.0125 0.395 0.500000579159973
0.015 0.395 0.500001443082794
0.0175 0.395 0.500003559950024
0.02 0.395 0.500008699832285
0.0225 0.395 0.500021087058372
0.025 0.395 0.500050740283785
0.0275 0.395 0.500121202787372
0.03 0.395 0.50028687898169
0.0325 0.395 0.500669266863232
0.035 0.395 0.501520876218745
0.0375 0.395 0.503292354022988
0.04 0.395 0.506558669219448
0.0425 0.395 0.511577171489167
0.045 0.395 0.517800797687316
0.0475 0.395 0.5242303370261
0.05 0.395 0.530169696181203
0.0525 0.395 0.535404781944606
0.055 0.395 0.539987695768351
0.0575 0.395 0.544047229124466
0.06 0.395 0.547707631000339
0.0625 0.395 0.551067374995321
0.065 0.395 0.55419935842542
0.0675 0.395 0.557156295561841
0.07 0.395 0.559976116557491
0.0725 0.395 0.562686180408358
0.075 0.395 0.565306306633133
0.0775 0.395 0.567850893821546
0.08 0.395 0.570330388163349
0.0825 0.395 0.572752303116426
0.085 0.395 0.575121931907274
0.0875 0.395 0.577442849706981
0.09 0.395 0.579717271182002
0.0925 0.395 0.581946308222354
0.095 0.395 0.584130158838122
0.0975 0.395 0.586268249150867
0.1 0.395 0.588359344481455
0.1025 0.395 0.590401641666535
0.105 0.395 0.592392852183718
0.1075 0.395 0.594330283906509
0.11 0.395 0.596210927947273
0.1125 0.395 0.598031555758187
0.115 0.395 0.599788830176531
0.1175 0.395 0.601479432208613
0.12 0.395 0.603100202918865
0.1225 0.395 0.604648296834359
0.125 0.395 0.606121339985808
0.1275 0.395 0.60751758250171
0.13 0.395 0.608836033174561
0.1325 0.395 0.61007656235206
0.135 0.395 0.611239960511813
0.1375 0.395 0.612327943268229
0.14 0.395 0.613343099109782
0.1425 0.395 0.614288783034424
0.145 0.395 0.615168966123981
0.1475 0.395 0.615988056522526
0.15 0.395 0.616750710106508
0.1525 0.395 0.617461648860452
0.155 0.395 0.618125501891394
0.1575 0.395 0.618746679059133
0.16 0.395 0.61932928159942
0.1625 0.395 0.619877049023247
0.165 0.395 0.620393337774402
0.1675 0.395 0.620881124937462
0.17 0.395 0.621343029613832
0.1725 0.395 0.621781345065493
0.175 0.395 0.622198075909861
0.1775 0.395 0.62259497611492
0.18 0.395 0.622973584978431
0.1825 0.395 0.62333525949188
0.185 0.395 0.623681202411356
0.1875 0.395 0.624012485983879
0.19 0.395 0.624330071652729
0.1925 0.395 0.624634826250255
0.195 0.395 0.6249275352421
0.1975 0.395 0.62520891356387
0.2 0.395 0.625479614527809
0.2025 0.395 0.625740237198796
0.205 0.395 0.62599133256125
0.2075 0.395 0.626233408729239
0.21 0.395 0.626466935394512
0.2125 0.395 0.626692347661313
0.215 0.395 0.626910049381572
0.2175 0.395 0.627120416077527
0.22 0.395 0.62732379751912
0.2225 0.395 0.627520520008919
0.225 0.395 0.627710888416656
0.2275 0.395 0.627895187997389
0.23 0.395 0.628073686021344
0.2325 0.395 0.628246633238843
0.235 0.395 0.628414265200114
0.2375 0.395 0.628576803446915
0.24 0.395 0.628734456590545
0.2425 0.395 0.628887421288896
0.245 0.395 0.629035883133572
0.2475 0.395 0.629180017456708
0.25 0.395 0.629319990065989
0.2525 0.395 0.629455957915299
0.255 0.395 0.629588069717605
0.2575 0.395 0.629716466505884
0.26 0.395 0.629841282147263
0.2625 0.395 0.629962643814936
0.265 0.395 0.630080672421944
0.2675 0.395 0.630195483020425
0.27 0.395 0.630307185169586
0.2725 0.395 0.630415883275271
0.275 0.395 0.63052167690372
0.2775 0.395 0.630624661071824
0.28 0.395 0.630724926515972
0.2825 0.395 0.630822559941338
0.285 0.395 0.630917644253303
0.2875 0.395 0.631010258772531
0.29 0.395 0.631100479435051
0.2925 0.395 0.631188378978599
0.295 0.395 0.631274027116337
0.2975 0.395 0.631357490698947
0.3 0.395 0.631438833866048
0.3025 0.395 0.631518118187749
0.305 0.395 0.631595402797113
0.3075 0.395 0.631670744514218
0.31 0.395 0.63174419796246
0.3125 0.395 0.631815815677651
0.315 0.395 0.631885648210472
0.3175 0.395 0.631953744222735
0.32 0.395 0.632020150577921
0.3225 0.395 0.632084912426372
0.325 0.395 0.632148073285545
0.3275 0.395 0.63220967511564
0.33 0.395 0.632269758390927
0.3325 0.395 0.632328362167079
0.335 0.395 0.632385524144744
0.3375 0.395 0.632441280729641
0.34 0.395 0.632495667089378
0.3425 0.395 0.632548717207218
0.345 0.395 0.63260046393299
0.3475 0.395 0.632650939031314
0.35 0.395 0.632700173227317
0.3525 0.395 0.632748196249991
0.355 0.395 0.63279503687334
0.3575 0.395 0.632840722955447
0.36 0.395 0.632885281475593
0.3625 0.395 0.632928738569523
0.365 0.395 0.632971119563002
0.3675 0.395 0.633012449003726
0.37 0.395 0.633052750691702
0.3725 0.395 0.633092047708186
0.375 0.395 0.633130362443247
0.3775 0.395 0.63316771662204
0.38 0.395 0.633204131329871
0.3825 0.395 0.633239627036103
0.385 0.395 0.633274223616971
0.3875 0.395 0.633307940377375
0.39 0.395 0.633340796071689
0.3925 0.395 0.633372808923656
0.395 0.395 0.633403996645402
0.3975 0.395 0.633434376455619
0.4 0.395 0.633463965096968
0.4025 0.395 0.633492778852731
0.405 0.395 0.633520833562756
0.4075 0.395 0.633548144638728
0.41 0.395 0.633574727078801
0.4125 0.395 0.633600595481626
0.415 0.395 0.633625764059793
0.4175 0.395 0.633650246652733
0.42 0.395 0.633674056739088
0.4225 0.395 0.63369720744859
0.425 0.395 0.633719711573462
0.4275 0.395 0.633741581579362
0.43 0.395 0.633762829615911
0.4325 0.395 0.633783467526791
0.435 0.395 0.633803506859467
0.4375 0.395 0.633822958874524
0.44 0.395 0.633841834554652
0.4425 0.395 0.633860144613293
0.445 0.395 0.633877899502952
0.4475 0.395 0.633895109423209
0.45 0.395 0.633911784328425
0.4525 0.395 0.633927933935165
0.455 0.395 0.633943567729352
0.4575 0.395 0.633958694973159
0.46 0.395 0.633973324711648
0.4625 0.395 0.633987465779177
0.465 0.395 0.634001126805574
0.4675 0.395 0.634014316222092
0.47 0.395 0.634027042267157
0.4725 0.395 0.634039312991914
0.475 0.395 0.634051136265577
0.4775 0.395 0.634062519780596
0.48 0.395 0.634073471057652
0.4825 0.395 0.63408399745047
0.485 0.395 0.634094106150482
0.4875 0.395 0.634103804191321
0.49 0.395 0.634113098453173
0.4925 0.395 0.634121995666979
0.495 0.395 0.634130502418502
0.4975 0.395 0.634138625152257
0.5 0.395 0.634146370175311
0.0025 0.3975 0.500000013515026
0.005 0.3975 0.50000003679927
0.0075 0.3975 0.500000091634675
0.01 0.3975 0.500000228824357
0.0125 0.3975 0.500000570614302
0.015 0.3975 0.500001411301292
0.0175 0.3975 0.500003455636518
0.02 0.3975 0.500008381758056
0.0225 0.3975 0.500020163958219
0.025 0.3975 0.500048157541575
0.0275 0.3975 0.500114192512281
0.03 0.3975 0.500268412672703
0.0325 0.3975 0.500622407333858
0.035 0.3975 0.501408587342867
0.0375 0.3975 0.503047970380722
0.04 0.3975 0.506103836435222
0.0425 0.3975 0.510896143448892
0.045 0.3975 0.51698959114637
0.0475 0.3975 0.523418901676665
0.05 0.3975 0.52943622125744
0.0525 0.3975 0.534771485013078
0.055 0.3975 0.539448412763844
0.0575 0.3975 0.543587037589719
0.06 0.3975 0.547311246181141
0.0625 0.3975 0.550721704380187
0.065 0.3975 0.553893818681867
0.0675 0.3975 0.556882451992495
0.07 0.3975 0.559727206581753
0.0725 0.3975 0.562456691390364
0.075 0.3975 0.565091641906068
0.0775 0.3975 0.567647119004368
0.08 0.3975 0.570134040740174
0.0825 0.3975 0.572560249254058
0.085 0.3975 0.574931257900254
0.0875 0.3975 0.577250778834628
0.09 0.3975 0.579521099533664
0.0925 0.3975 0.581743355171702
0.095 0.3975 0.583917729450999
0.0975 0.3975 0.586043607028436
0.1 0.3975 0.588119694473586
0.1025 0.3975 0.590144122601831
0.105 0.3975 0.592114540276145
0.1075 0.3975 0.594028207803659
0.11 0.3975 0.595882096442649
0.1125 0.3975 0.597672998941203
0.115 0.3975 0.599397654177881
0.1175 0.3975 0.601052886675479
0.12 0.3975 0.602635758938604
0.1225 0.3975 0.604143731321166
0.125 0.3975 0.605574820773075
0.1275 0.3975 0.606927746881506
0.13 0.3975 0.608202051806934
0.1325 0.3975 0.609398180723612
0.135 0.3975 0.610517511697001
0.1375 0.3975 0.611562328601885
0.14 0.3975 0.612535737134571
0.1425 0.3975 0.613441531063057
0.145 0.3975 0.614284022140947
0.1475 0.3975 0.615067851237077
0.15 0.3975 0.615797799373625
0.1525 0.3975 0.616478615455193
0.155 0.3975 0.617114873185393
0.1575 0.3975 0.617710864154765
0.16 0.3975 0.618270528582211
0.1625 0.3975 0.61879742068584
0.165 0.3975 0.619294702687843
0.1675 0.3975 0.61976516010381
0.17 0.3975 0.620211230970236
0.1725 0.3975 0.620635042592423
0.175 0.3975 0.621038450796283
0.1775 0.3975 0.6214230781701
0.18 0.3975 0.621790349137993
0.1825 0.3975 0.622141520788402
0.185 0.3975 0.622477709155604
0.1875 0.3975 0.622799911146943
0.19 0.3975 0.623109022579564
0.1925 0.3975 0.623405852901009
0.195 0.3975 0.623691137175495
0.1975 0.3975 0.623965545866917
0.2 0.3975 0.624229692872671
0.2025 0.3975 0.624484142179594
0.205 0.3975 0.624729413436276
0.2075 0.3975 0.624965986669872
0.21 0.3975 0.625194306321985
0.2125 0.3975 0.625414784736285
0.215 0.3975 0.625627805198757
0.2175 0.3975 0.625833724607764
0.22 0.3975 0.626032875833612
0.2225 0.3975 0.626225569814464
0.225 0.3975 0.626412097426007
0.2275 0.3975 0.626592731155192
