"k" "c" "DF"
0.41 0.965 0.836725192847758
0.415 0.965 0.839444006046143
0.42 0.965 0.842215362942071
0.425 0.965 0.845037964329416
0.43 0.965 0.847910468897122
0.435 0.965 0.850831476539667
0.44 0.965 0.853799506879923
0.445 0.965 0.856812971200364
0.45 0.965 0.859870135166444
0.455 0.965 0.862969068477244
0.46 0.965 0.866107575615723
0.465 0.965 0.869283098710074
0.47 0.965 0.872492578286909
0.475 0.965 0.875732248772442
0.48 0.965 0.878997329834432
0.485 0.965 0.882281545691283
0.49 0.965 0.88557634879819
0.495 0.965 0.88886961126923
0.5 0.965 0.892143302997863
0.005 0.97 0.516193214075133
0.01 0.97 0.631613383390736
0.015 0.97 0.682976311053558
0.02 0.97 0.714173442956402
0.025 0.97 0.735578050740324
0.03 0.97 0.751273682630269
0.035 0.97 0.763278334828298
0.04 0.97 0.772725225406315
0.045 0.97 0.780306853884806
0.05 0.97 0.786473220703314
0.055 0.97 0.791530900513819
0.06 0.97 0.795696799154762
0.065 0.97 0.799129233921682
0.07 0.97 0.801946846856217
0.075 0.97 0.804240615038176
0.08 0.97 0.806081760193794
0.085 0.97 0.807527126444433
0.09 0.97 0.808622942446321
0.095 0.97 0.809407522634755
0.1 0.97 0.809913253802241
0.105 0.97 0.810168088653854
0.11 0.97 0.81019669107
0.115 0.97 0.810021328855194
0.12 0.97 0.809662577685414
0.125 0.97 0.809139878400375
0.13 0.97 0.808471974976992
0.135 0.97 0.807677250261667
0.14 0.97 0.806773969550097
0.145 0.97 0.805780437660902
0.15 0.97 0.804715072858203
0.155 0.97 0.803596400604353
0.16 0.97 0.802442971466325
0.165 0.97 0.801273210285083
0.17 0.97 0.800105207528269
0.175 0.97 0.798956467987672
0.18 0.97 0.797843635907618
0.185 0.97 0.796782218430051
0.19 0.97 0.795786330187458
0.195 0.97 0.794868480480137
0.2 0.97 0.794039420637873
0.205 0.97 0.793308063237673
0.21 0.97 0.792681477593561
0.215 0.97 0.792164958387074
0.22 0.97 0.791762157559067
0.225 0.97 0.791475264551128
0.23 0.97 0.791305217231436
0.235 0.97 0.791251925490764
0.24 0.97 0.791314491262122
0.245 0.97 0.791491412013874
0.25 0.97 0.79178075886149
0.255 0.97 0.792180324625458
0.26 0.97 0.792687740861538
0.265 0.97 0.793300565741691
0.27 0.97 0.794016346526788
0.275 0.97 0.794832661288093
0.28 0.97 0.795747144673872
0.285 0.97 0.796757502111615
0.29 0.97 0.797861516121715
0.295 0.97 0.799057047594931
0.3 0.97 0.800342034097615
0.305 0.97 0.801714486599365
0.31 0.97 0.803172485500676
0.315 0.97 0.804714176470022
0.32 0.97 0.80633776635735
0.325 0.97 0.8080415193029
0.33 0.97 0.809823753076895
0.335 0.97 0.811682835642663
0.34 0.97 0.813617181915822
0.345 0.97 0.815625250684087
0.35 0.97 0.81770554164941
0.355 0.97 0.819856592553045
0.36 0.97 0.822076976342848
0.365 0.97 0.824365298339812
0.37 0.97 0.826720193356941
0.375 0.97 0.829140322717603
0.38 0.97 0.831624371111838
0.385 0.97 0.834171043217164
0.39 0.97 0.836779059993906
0.395 0.97 0.83944715454266
0.4 0.97 0.842174067380957
0.405 0.97 0.844958540954408
0.41 0.97 0.847799313140128
0.415 0.97 0.85069510942047
0.42 0.97 0.853644633293107
0.425 0.97 0.856646554324587
0.43 0.97 0.859699493025661
0.435 0.97 0.862802001392423
0.44 0.97 0.865952537460733
0.445 0.97 0.869149431470186
0.45 0.97 0.872390840074312
0.455 0.97 0.875674683203403
0.46 0.97 0.878998555224805
0.465 0.97 0.882359597118773
0.47 0.97 0.885754307931783
0.475 0.97 0.889178258731731
0.48 0.97 0.892625644440882
0.485 0.97 0.896088554868955
0.49 0.97 0.899555735414898
0.495 0.97 0.903010365172966
0.5 0.97 0.906425804709563
0.005 0.975 0.534405199813503
0.01 0.975 0.635858269784872
0.015 0.975 0.682608312558671
0.02 0.975 0.711851263951232
0.025 0.975 0.732302144768825
0.03 0.975 0.747503908328452
0.035 0.975 0.759260164280053
0.04 0.975 0.768604833513927
0.045 0.975 0.776178929603595
0.05 0.975 0.782403461283851
0.055 0.975 0.787567637463132
0.06 0.975 0.791877456082133
0.065 0.975 0.795484119104855
0.07 0.975 0.798501476663039
0.075 0.975 0.801017180155319
0.08 0.975 0.803100065614054
0.085 0.975 0.804805192571047
0.09 0.975 0.806177377526496
0.095 0.975 0.807253733581068
0.1 0.975 0.808065537606774
0.105 0.975 0.808639632094124
0.11 0.975 0.808999498053696
0.115 0.975 0.809166090257514
0.12 0.975 0.809158496587644
0.125 0.975 0.808994463439218
0.13 0.975 0.80869081550629
0.135 0.975 0.808263788750727
0.14 0.975 0.80772928863938
0.145 0.975 0.807103081067845
0.15 0.975 0.806400920324014
0.155 0.975 0.805638616728296
0.16 0.975 0.80483204607055
0.165 0.975 0.803997103529647
0.17 0.975 0.803149606269563
0.175 0.975 0.802305151146195
0.18 0.975 0.801478936627711
0.185 0.975 0.800685560730225
0.19 0.975 0.79993880903785
0.195 0.975 0.799251448248028
0.2 0.975 0.798635040775086
0.205 0.975 0.798099794539009
0.21 0.975 0.797654459174055
0.215 0.975 0.797306275779265
0.22 0.975 0.797060982487614
0.225 0.975 0.796922873178344
0.23 0.975 0.796894902243744
0.235 0.975 0.796978824990664
0.24 0.975 0.797175361353194
0.245 0.975 0.797484370213263
0.25 0.975 0.797905022627728
0.255 0.975 0.798435964314667
0.26 0.975 0.799075460427268
0.265 0.975 0.799821518496016
0.27 0.975 0.800671988066147
0.275 0.975 0.801624637725409
0.28 0.975 0.802677211764059
0.285 0.975 0.803827469612644
0.29 0.975 0.805073211535427
0.295 0.975 0.8064122939479
0.3 0.975 0.807842637327149
0.305 0.975 0.80936222913718
0.31 0.975 0.810969123613514
0.315 0.975 0.812661439721784
0.32 0.975 0.814437358167045
0.325 0.975 0.816295117997778
0.33 0.975 0.818233013114335
0.335 0.975 0.820249388838512
0.34 0.975 0.82234263860759
0.345 0.975 0.824511200803502
0.35 0.975 0.826753555699701
0.355 0.975 0.829068222494153
0.36 0.975 0.831453756389217
0.365 0.975 0.83390874567383
0.37 0.975 0.8364318087579
0.375 0.975 0.839021591101588
0.38 0.975 0.841676761972192
0.385 0.975 0.844396010947461
0.39 0.975 0.847178044065055
0.395 0.975 0.850021579491571
0.4 0.975 0.852925342548369
0.405 0.975 0.855888059881441
0.41 0.975 0.858908452492805
0.415 0.975 0.861985227252826
0.42 0.975 0.865117066373136
0.425 0.975 0.868302614118153
0.43 0.975 0.871540459737713
0.435 0.975 0.874829115163158
0.44 0.975 0.878166985341161
0.445 0.975 0.881552328044938
0.45 0.975 0.884983198363299
0.455 0.975 0.888457370404748
0.46 0.975 0.891972224302821
0.465 0.975 0.895524578929529
0.47 0.975 0.899110436986407
0.475 0.975 0.902724583527885
0.48 0.975 0.906359928856839
0.485 0.975 0.910006382985354
0.49 0.975 0.913648819100301
0.495 0.975 0.917263131155308
0.5 0.975 0.920807919711523
0.005 0.98 0.54722753820122
0.01 0.98 0.640315375746207
0.015 0.98 0.682065594689607
0.02 0.98 0.708983343959228
0.025 0.98 0.728240870056757
0.03 0.98 0.742792932985005
0.035 0.98 0.754197386178933
0.04 0.98 0.763370625834803
0.045 0.98 0.770891266879892
0.05 0.98 0.777144496251178
0.055 0.98 0.782397697379795
0.06 0.98 0.786842937628947
0.065 0.98 0.790622188712457
0.07 0.98 0.793842989716258
0.075 0.98 0.79658855275699
0.08 0.98 0.798924500788502
0.085 0.98 0.800903491124046
0.09 0.98 0.802568470513443
0.095 0.98 0.803955020551342
0.1 0.98 0.805093083924468
0.105 0.98 0.806008260163591
0.11 0.98 0.806722796124634
0.115 0.98 0.807256355844349
0.12 0.98 0.807626627811764
0.125 0.98 0.807849809840569
0.13 0.98 0.807940999474007
0.135 0.98 0.807914509271471
0.14 0.98 0.807784120214505
0.145 0.98 0.807563282079314
0.15 0.98 0.807265266486964
0.155 0.98 0.806903276178189
0.16 0.98 0.806490512697916
0.165 0.98 0.806040204016721
0.17 0.98 0.805565593594953
0.175 0.98 0.805079892947714
0.18 0.98 0.804596200811072
0.185 0.98 0.804127393419552
0.19 0.98 0.803685992011941
0.195 0.98 0.803284015271353
0.2 0.98 0.80293282573216
0.205 0.98 0.802642980006417
0.21 0.98 0.802424092790337
0.215 0.98 0.802284723880271
0.22 0.98 0.802232295842108
0.225 0.98 0.80227304764912
0.23 0.98 0.802412026761162
0.235 0.98 0.802653119078755
0.24 0.98 0.802999113320746
0.245 0.98 0.803451793971386
0.25 0.98 0.804012055271958
0.255 0.98 0.804680027928466
0.26 0.98 0.805455210276962
0.265 0.98 0.80633659648097
0.27 0.98 0.807322795733156
0.275 0.98 0.808412138152949
0.28 0.98 0.809602764867564
0.285 0.98 0.810892701424595
0.29 0.98 0.812279915056592
0.295 0.98 0.813762357317147
0.3 0.98 0.815337994215037
0.305 0.98 0.817004826222665
0.31 0.98 0.81876090049808
0.315 0.98 0.820604317423631
0.32 0.98 0.822533233216319
0.325 0.98 0.824545859979754
0.33 0.98 0.826640464200721
0.335 0.98 0.828815364378288
0.34 0.98 0.831068928224883
0.345 0.98 0.833399569696858
0.35 0.98 0.835805745987705
0.355 0.98 0.838285954537361
0.36 0.98 0.840838730062416
0.365 0.98 0.843462641583007
0.37 0.98 0.846156289403955
0.375 0.98 0.848918301993817
0.38 0.98 0.851747332691989
0.385 0.98 0.85464205615757
0.39 0.98 0.857601164451954
0.395 0.98 0.860623362617356
0.4 0.98 0.863707363572114
0.405 0.98 0.866851882085811
0.41 0.98 0.870055627515528
0.415 0.98 0.873317294867874
0.42 0.98 0.876635553582515
0.425 0.98 0.880009033184805
0.43 0.98 0.883436304584495
0.435 0.98 0.886915855233554
0.44 0.98 0.890446055480055
0.445 0.98 0.894025112062798
0.45 0.98 0.897651002421235
0.455 0.98 0.901321379686391
0.46 0.98 0.905033431617838
0.465 0.98 0.908783664884317
0.47 0.98 0.912567563827959
0.475 0.98 0.916379029008355
0.48 0.98 0.920209409323823
0.485 0.98 0.924045736898388
0.49 0.98 0.927867276118584
0.495 0.98 0.931638152039717
0.5 0.98 0.935289647481821
0.005 0.985 0.553018557815888
0.01 0.985 0.645040952352346
0.015 0.985 0.681410299464182
0.02 0.985 0.705469088084093
0.025 0.985 0.72315619335227
0.03 0.985 0.736799353567025
0.035 0.985 0.747672039616134
0.04 0.985 0.756547842255055
0.045 0.985 0.763926879657711
0.05 0.985 0.770148045432541
0.055 0.985 0.775449873398548
0.06 0.985 0.780005641507053
0.065 0.985 0.783944634651845
0.07 0.985 0.78736556101002
0.075 0.985 0.790345318418944
0.08 0.985 0.792944899014745
0.085 0.985 0.795213474172764
0.09 0.985 0.797191288820592
0.095 0.985 0.798911756842032
0.1 0.985 0.800403008259556
0.105 0.985 0.801689052563457
0.11 0.985 0.80279066829203
0.115 0.985 0.803726094012964
0.12 0.985 0.804511572826477
0.125 0.985 0.805161787013162
0.13 0.985 0.805690208808373
0.135 0.985 0.80610938583686
0.14 0.985 0.806431174433266
0.145 0.985 0.806666930230815
0.15 0.985 0.806827662585333
0.155 0.985 0.806924157332184
0.16 0.985 0.8069670708684
0.165 0.985 0.806966997497391
0.17 0.985 0.806934511298677
0.175 0.985 0.8068801834468
0.18 0.985 0.806814575872066
0.185 0.985 0.806748212403391
0.19 0.985 0.806691529025695
0.195 0.985 0.806654805571936
0.2 0.985 0.806648081984867
0.205 0.985 0.806681063138041
0.21 0.985 0.806763016995044
0.215 0.985 0.806902671498793
0.22 0.985 0.807108115912143
0.225 0.985 0.807386712290993
0.23 0.985 0.807745022311434
0.235 0.985 0.80818875379131
0.24 0.985 0.808722729995336
0.245 0.985 0.809350883294365
0.25 0.985 0.810076273105263
0.255 0.985 0.810901126430079
0.26 0.985 0.81182689790108
0.265 0.985 0.812854345155295
0.27 0.985 0.813983614698429
0.275 0.985 0.815214333208897
0.28 0.985 0.816545699458367
0.285 0.985 0.817976572617174
0.29 0.985 0.819505553568614
0.295 0.985 0.821131056855663
0.3 0.985 0.822851371907766
0.305 0.985 0.824664713140544
0.31 0.985 0.826569259310238
0.315 0.985 0.828563183091573
0.32 0.985 0.830644672218504
0.325 0.985 0.832811943695055
0.33 0.985 0.835063252581485
0.335 0.985 0.837396896734095
0.34 0.985 0.839811218672806
0.345 0.985 0.842304605512947
0.35 0.985 0.844875487661247
0.355 0.985 0.847522336764612
0.36 0.985 0.850243663226094
0.365 0.985 0.853038013468852
0.37 0.985 0.855903967031856
0.375 0.985 0.858840133513183
0.38 0.985 0.861845149328873
0.385 0.985 0.864917674218727
0.39 0.985 0.868056387397214
0.395 0.985 0.87125998321101
0.4 0.985 0.874527166118074
0.405 0.985 0.877856644739222
0.41 0.985 0.881247124642471
0.415 0.985 0.884697299389138
0.42 0.985 0.888205839177335
0.425 0.985 0.891771376129136
0.43 0.985 0.895392484826242
0.435 0.985 0.899067656011506
0.44 0.985 0.902795260278256
0.445 0.985 0.906573496777995
0.45 0.985 0.910400318961742
0.455 0.985 0.914273324125646
0.46 0.985 0.918189584062711
0.465 0.985 0.922145376278023
0.47 0.985 0.92613573987617
0.475 0.985 0.93015370596564
0.48 0.985 0.934188885012079
0.485 0.985 0.938224682178985
0.49 0.985 0.942232284946659
0.495 0.985 0.946156012294842
0.5 0.985 0.949870987518993
0.005 0.99 0.55143422414419
0.01 0.99 0.649996102791388
0.015 0.99 0.680713434342502
0.02 0.99 0.701144571214405
0.025 0.99 0.716642112887107
0.03 0.99 0.728916384794457
0.035 0.99 0.738918783166395
0.04 0.99 0.747247482751773
0.045 0.99 0.754300658344762
0.05 0.99 0.760354534253956
0.055 0.99 0.765607270160652
0.06 0.99 0.770205096583196
0.065 0.99 0.774258572313936
0.07 0.99 0.777853069651684
0.075 0.99 0.781055750650271
0.08 0.99 0.783920337124856
0.085 0.99 0.786490452113356
0.09 0.99 0.788802012000079
0.095 0.99 0.790884972976008
0.1 0.99 0.79276462915228
0.105 0.99 0.794462593449537
0.11 0.99 0.795997550177868
0.115 0.99 0.79738584070626
0.12 0.99 0.798641925313562
0.125 0.99 0.799778751900234
0.13 0.99 0.800808053672836
0.135 0.99 0.801740591899518
0.14 0.99 0.802586355544669
0.145 0.99 0.803354726482785
0.15 0.99 0.804054616706803
0.155 0.99 0.804694582244422
0.16 0.99 0.805282917215653
0.165 0.99 0.805827730496209
0.17 0.99 0.80633700672115
0.175 0.99 0.806818652822058
0.18 0.99 0.807280530907268
0.185 0.99 0.807730478047609
0.19 0.99 0.808176313406437
0.195 0.99 0.808625833142948
0.2 0.99 0.809086793612878
0.205 0.99 0.809566883580179
0.21 0.99 0.810073686422349
0.215 0.99 0.810614633640756
0.22 0.99 0.811196951348975
0.225 0.99 0.811827601774542
0.23 0.99 0.812513222135546
0.235 0.99 0.813260063504348
0.24 0.99 0.814073932409398
0.245 0.99 0.814960137921733
0.25 0.99 0.815923446805178
0.255 0.99 0.816968048972644
0.26 0.99 0.818097534996333
0.265 0.99 0.819314886795193
0.27 0.99 0.820622481912046
0.275 0.99 0.822022111049962
0.28 0.99 0.823515007822496
0.285 0.99 0.825101889043232
0.29 0.99 0.826783003386998
0.295 0.99 0.82855818593363
0.3 0.99 0.830426915973955
0.305 0.99 0.832388375515737
0.31 0.99 0.834441506155994
0.315 0.99 0.836585062351651
0.32 0.99 0.838817659579156
0.325 0.99 0.841137816376806
0.33 0.99 0.843543989763732
0.335 0.99 0.846034603984862
0.34 0.99 0.84860807290987
0.345 0.99 0.851262816695802
0.35 0.99 0.853997273500515
0.355 0.99 0.856809907111175
0.36 0.99 0.859699211342627
0.365 0.99 0.862663711984254
0.37 0.99 0.8657019669536
0.375 0.99 0.86881256517229
0.38 0.99 0.871994124533038
0.385 0.99 0.875245289188362
0.39 0.99 0.878564726268721
0.395 0.99 0.881951122030235
0.4 0.99 0.885403177334854
0.405 0.99 0.888919602269016
0.41 0.99 0.89249910959615
0.415 0.99 0.896140406594666
0.42 0.99 0.899842184628769
0.425 0.99 0.903603105493326
0.43 0.99 0.907421783098944
0.435 0.99 0.911296758306155
0.44 0.99 0.915226463476494
0.445 0.99 0.919209171214111
0.45 0.99 0.923242918118424
0.455 0.99 0.927325387751408
0.46 0.99 0.931453724505773
0.465 0.99 0.9356242251547
0.47 0.99 0.939831802264144
0.475 0.99 0.944068994317371
0.48 0.99 0.948324001838814
0.485 0.99 0.952576411081254
0.49 0.99 0.956786651726657
0.495 0.99 0.960865015005743
0.5 0.99 0.964551939340999
0.005 0.995 0.543421924688053
0.01 0.995 0.655032164855542
0.015 0.995 0.680059928459361
0.02 0.995 0.695725459549308
0.025 0.995 0.707920341065969
0.03 0.995 0.717895266826808
0.035 0.995 0.726281314011135
0.04 0.995 0.73347215336977
0.045 0.995 0.739733789825569
0.05 0.995 0.745254684510208
0.055 0.995 0.750172983868016
0.06 0.995 0.75459271742947
0.065 0.995 0.758594002528057
0.07 0.995 0.76223974317591
0.075 0.995 0.765580171279213
0.08 0.995 0.768656008307307
0.085 0.995 0.771500717464785
0.09 0.995 0.774142140596752
0.095 0.995 0.776603709470994
0.1 0.995 0.778905356763502
0.105 0.995 0.781064211401006
0.11 0.995 0.783095136564283
0.115 0.995 0.785011151216142
0.12 0.995 0.786823764250764
0.125 0.995 0.788543242281079
0.13 0.995 0.790178826442452
0.135 0.995 0.791738909597102
0.14 0.995 0.793231182454707
0.145 0.995 0.794662755036138
0.15 0.995 0.79604025836776
0.155 0.995 0.797369930144828
0.16 0.995 0.798657687235084
0.165 0.995 0.799909187231535
0.17 0.995 0.801129880752447
0.175 0.995 0.802325055788773
0.18 0.995 0.803499875087323
0.185 0.995 0.804659407312272
0.19 0.995 0.805808652534344
0.195 0.995 0.806952562446509
0.2 0.995 0.808096055590285
0.205 0.995 0.809244027793281
0.21 0.995 0.810401357963339
0.215 0.995 0.81157290935548
0.22 0.995 0.812763526423347
0.225 0.995 0.813978027385798
0.23 0.995 0.815221192680317
0.235 0.995 0.816497749536024
0.24 0.995 0.817812352977814
0.245 0.995 0.819169563665888
0.25 0.995 0.820573823076856
0.255 0.995 0.822029426638164
0.26 0.995 0.823540495529691
0.265 0.995 0.825110947957575
0.27 0.995 0.826744470777621
0.275 0.995 0.828444492391219
0.28 0.995 0.830214157848555
0.285 0.995 0.832056307066489
0.29 0.995 0.833973456998431
0.295 0.995 0.83596778848014
0.3 0.995 0.838041138320973
0.305 0.995 0.840194997020267
0.31 0.995 0.842430512271908
0.315 0.995 0.844748498187837
0.32 0.995 0.847149449936416
0.325 0.995 0.84963356326817
0.33 0.995 0.85220075820324
0.335 0.995 0.854850705994461
0.34 0.995 0.85758285836753
0.345 0.995 0.860396477982098
0.35 0.995 0.863290669058067
0.355 0.995 0.866264407168549
0.36 0.995 0.869316567309718
0.365 0.995 0.872445949508763
0.37 0.995 0.875651301411958
0.375 0.995 0.878931337490646
0.38 0.995 0.882284754697774
0.385 0.995 0.885710244585563
0.39 0.995 0.889206502041243
0.395 0.995 0.892772230900401
0.4 0.995 0.896406146746757
0.405 0.995 0.900106977196966
0.41 0.995 0.903873459894829
0.415 0.995 0.90770433829651
0.42 0.995 0.911598355107638
0.425 0.995 0.9155542429132
0.43 0.995 0.919570711075526
0.435 0.995 0.923646427270333
0.44 0.995 0.927779990900575
0.445 0.995 0.931969893708757
0.45 0.995 0.936214459468574
0.455 0.995 0.940511748142194
0.46 0.995 0.944859396943282
0.465 0.995 0.949254343307914
0.47 0.995 0.953692312242319
0.475 0.995 0.958166794740796
0.48 0.995 0.962666809793959
0.485 0.995 0.967171340157875
0.49 0.995 0.971632772726671
0.495 0.995 0.975911544503515
0.5 0.995 0.979332502484256
0.005 1 0.530547246629075
0.01 1 0.659897342020015
0.015 1 0.679561920473479
0.02 1 0.688673197647433
0.025 1 0.695171686958576
0.03 1 0.700358257722594
0.035 1 0.704762945011121
0.04 1 0.708659091571342
0.045 1 0.712203756955926
0.05 1 0.715494222906237
0.055 1 0.71859427333108
0.06 1 0.7215476559635
0.065 1 0.724385503120964
0.07 1 0.727130667093578
0.075 1 0.729800375536435
0.08 1 0.732407923017831
0.085 1 0.73496378497008
0.09 1 0.737476372486156
0.095 1 0.739952556590117
0.1 1 0.742398040401207
0.105 1 0.744817628471818
0.11 1 0.747215425104121
0.115 1 0.74959498266281
0.12 1 0.751959414069758
0.125 1 0.754311479238895
0.13 1 0.756653652280565
0.135 1 0.758988174330048
0.14 1 0.761317095500749
0.145 1 0.763642308519507
0.15 1 0.765965575934888
0.155 1 0.76828855231206
0.16 1 0.770612802481968
0.165 1 0.772939816658638
0.17 1 0.775271023050588
0.175 1 0.777607798451335
0.18 1 0.779951477187755
0.185 1 0.782303358723793
0.19 1 0.784664714154579
0.195 1 0.787036791777689
0.2 1 0.789420821890286
0.205 1 0.791818020931139
0.21 1 0.794229595062735
0.215 1 0.796656743269725
0.22 1 0.799100660034648
0.225 1 0.801562537639323
0.23 1 0.804043568130104
0.235 1 0.806544944976705
0.24 1 0.8090678644471
0.245 1 0.81161352671517
0.25 1 0.814183136712514
0.255 1 0.816777904731568
0.26 1 0.819399046783335
0.265 1 0.822047784709804
0.27 1 0.824725346048275
0.275 1 0.827432963642421
0.28 1 0.830171874992846
0.285 1 0.83294332133833
0.29 1 0.835748546457733
0.295 1 0.838588795181834
0.3 1 0.8414653116043
0.305 1 0.844379336981534
0.31 1 0.847332107312605
0.315 1 0.850324850592884
0.32 1 0.853358783738727
0.325 1 0.856435109185692
0.33 1 0.859555011169758
0.335 1 0.862719651709983
0.34 1 0.865930166322455
0.345 1 0.869187659509381
0.35 1 0.872493200083973
0.355 1 0.875847816411405
0.36 1 0.879252491668263
0.365 1 0.882708159246883
0.37 1 0.886215698455328
0.375 1 0.889775930686365
0.38 1 0.893389616246002
